"ID","X","Y","SIGLA_PAIS","UC","Garimpo+5k","CD_MUN","NM_MUN","UF","Bacia Hidr","Reg ANAC","CIAD"
687,-61.84677,-10.870701,"BRA",,"NÃO",1100122,"Ji-Paraná","RO","Madeira","SIM","RO0005"
2390,-57.483808,-5.106847,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
689,-61.994008,-10.953296,"BRA",,"NÃO",1100122,"Ji-Paraná","RO","Madeira","SIM","RO0046"
712,-60.870908,-12.545919,"BRA",,"NÃO",1100924,"Chupinguaia","RO","Madeira","SIM","RO0080"
1140,-56.777415,-2.673274,"BRA",,"NÃO",1303403,"Parintins","AM","Madeira","SIM","AM0006"
688,-60.802786,-13.576102,"BRA",,"NÃO",1100031,"Cabixi","RO","Madeira","SIM","RO0021"
81,-61.437994,-10.752302,"BRA",,"NÃO",5107578,"Rondolândia","MT","Madeira","NÃO",
2411,-57.763263,-5.339232,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1302900,"Maués","AM","Madeira","NÃO",
41,-59.456549,-9.625557,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2391,-57.457934,-5.123224,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
2059,-60.284462,-14.199606,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0408"
607,-57.554435,-4.912515,"BRA","FLORESTA NACIONAL DO AMANÁ","NÃO",1302900,"Maués","AM","Madeira","NÃO",
955,-57.580538,-5.040785,"BRA","FLORESTA NACIONAL DO AMANÁ","NÃO",1503606,"Itaituba","PA","Madeira","NÃO",
1210,-61.541164,-9.051669,"BRA",,"NÃO",1100130,"Machadinho D'Oeste","RO","Madeira","NÃO",
2626,-59.352888,-15.244797,"BRA",,"NÃO",5106752,"Pontes e Lacerda","MT","Madeira","SIM","MT0240"
2408,-57.590608,-5.200801,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
673,-61.17864,-11.641143,"BRA",,"NÃO",1100189,"Pimenta Bueno","RO","Madeira","SIM","RO0009"
899,-60.279755,-14.528776,"BRA","PARQUE ESTADUAL SERRA RICARDO FRANCO","NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
1230,-65.770419,-9.620075,"BRA",,"NÃO",1100205,"Porto Velho","RO","Madeira","SIM","RO0048"
1942,-59.708268,-14.962802,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0799"
1813,-61.391319,-10.114378,"BRA",,"NÃO",5107578,"Rondolândia","MT","Madeira","NÃO",
2613,-60.08532,-15.488978,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
1569,-60.34304,-9.209515,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
675,-61.571562,-10.895248,"BRA",,"NÃO",1100122,"Ji-Paraná","RO","Madeira","NÃO",
988,-60.338489,-9.236158,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","SIM","MT0594"
354,-61.130215,-12.903463,"BRA",,"NÃO",1100072,"Corumbiara","RO","Madeira","NÃO",
360,-65.016015,-11.877959,"BRA",,"NÃO",1100106,"Guajará-Mirim","RO","Madeira","NÃO",
2407,-57.496975,-5.157035,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
2074,-60.045513,-15.366728,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
2066,-61.417839,-9.846948,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2841,-60.479095,-13.731326,"BRA",,"NÃO",5103304,"Comodoro","MT","Madeira","SIM","MT0746"
696,-64.897701,-10.370441,"BRA",,"NÃO",1100338,"Nova Mamoré","RO","Madeira","NÃO",
1214,-62.243777,-8.783167,"BRA",,"NÃO",1100130,"Machadinho D'Oeste","RO","Madeira","NÃO",
2077,-59.75515,-16.224079,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0079"
784,-61.277748,-9.499542,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2209,-59.685306,-14.831954,"BRA",,"SIM",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0213"
2133,-61.16164,-9.531517,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2178,-59.047378,-14.77343,"BRA",,"NÃO",5106752,"Pontes e Lacerda","MT","Madeira","SIM","MT0068"
1227,-63.734028,-8.774521,"BRA",,"NÃO",1100205,"Porto Velho","RO","Madeira","SIM","RO0026"
894,-60.918285,-8.960047,"BRA","ESTAçãO ECOLóGICA DO RIO ROOSEVELT","NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2119,-59.99427,-9.341997,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
526,-60.547796,-10.429097,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","SIM","MT0368"
785,-61.407422,-10.511026,"BRA",,"NÃO",5107578,"Rondolândia","MT","Madeira","NÃO",
2374,-57.589576,-5.260761,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
1222,-61.234264,-13.459553,"BRA",,"NÃO",1101468,"Pimenteiras do Oeste","RO","Madeira","SIM","RO0032"
2195,-61.388688,-9.253232,"BRA",,"SIM",5103254,"Colniza","MT","Madeira","NÃO",
714,-63.047113,-9.880353,"BRA",,"NÃO",1100023,"Ariquemes","RO","Madeira","SIM","RO0008"
608,-59.464475,-6.532731,"BRA","PARQUE NACIONAL DO ACARI","NÃO",1300805,"Borba","AM","Madeira","NÃO",
2213,-59.223091,-15.303561,"BRA",,"SIM",5106752,"Pontes e Lacerda","MT","Madeira","NÃO",
2789,-60.010318,-14.065591,"BRA",,"NÃO",5106182,"Nova Lacerda","MT","Madeira","SIM","MT0273"
779,-58.872161,-10.183187,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","NÃO",
422,-60.185987,-13.746674,"BRA",,"NÃO",5103304,"Comodoro","MT","Madeira","NÃO",
1779,-60.418394,-13.546596,"BRA",,"NÃO",5103304,"Comodoro","MT","Madeira","SIM","MT0153"
1103,-60.973121,-7.847082,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","SIM","AM0037"
2430,-58.136112,-6.021414,"BRA","FLORESTA NACIONAL DE URUPADI","SIM",1302900,"Maués","AM","Madeira","NÃO",
230,-58.903352,-14.600426,"BRA",,"NÃO",5108352,"Vale de São Domingos","MT","Madeira","SIM","MT0624"
669,-61.639729,-12.079997,"BRA",,"NÃO",1100296,"Santa Luzia D'Oeste","RO","Madeira","NÃO",
1107,-60.688169,-7.570281,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","SIM","AM0092"
699,-61.97608,-11.919384,"BRA",,"NÃO",1100015,"Alta Floresta D'Oeste","RO","Madeira","NÃO",
2830,-60.154141,-14.045137,"BRA",,"NÃO",5106182,"Nova Lacerda","MT","Madeira","SIM","MT0188"
679,-64.419449,-12.418582,"BRA",,"NÃO",1100080,"Costa Marques","RO","Madeira","NÃO",
1949,-59.642719,-15.970393,"BRA",,"NÃO",5106752,"Pontes e Lacerda","MT","Madeira","SIM","MT0085"
1567,-60.746373,-9.171512,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
2732,-59.282907,-15.247379,"BRA",,"NÃO",5106752,"Pontes e Lacerda","MT","Madeira","NÃO",
693,-62.260543,-13.062711,"BRA",,"NÃO",1100015,"Alta Floresta D'Oeste","RO","Madeira","SIM","RO0018"
676,-61.228903,-11.901886,"BRA",,"NÃO",1100189,"Pimenta Bueno","RO","Madeira","SIM","RO0013"
725,-62.50702,-10.440822,"BRA",,"NÃO",1100114,"Jaru","RO","Madeira","SIM","RO0011"
2194,-61.38701,-9.189959,"BRA",,"SIM",5103254,"Colniza","MT","Madeira","SIM","MT0812"
384,-59.373779,-10.748609,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","SIM","MT0145"
2671,-59.185363,-10.024817,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","SIM","MT0807"
2116,-59.894103,-9.347132,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
721,-61.0689,-13.391628,"BRA",,"NÃO",1101468,"Pimenteiras do Oeste","RO","Madeira","SIM","RO0024"
2135,-59.199439,-9.446027,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","SIM","MT0152"
579,-57.9966,-5.59307,"BRA","ESTAçãO ECOLóGICA ALTO MAUéS","NÃO",1302900,"Maués","AM","Madeira","NÃO",
2434,-58.076951,-5.854692,"BRA","FLORESTA NACIONAL DE URUPADI","SIM",1302900,"Maués","AM","Madeira","NÃO",
2624,-59.945675,-14.995525,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
2394,-57.707959,-5.38059,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
702,-61.685599,-11.958731,"BRA",,"NÃO",1100296,"Santa Luzia D'Oeste","RO","Madeira","SIM","RO0020"
2310,-64.624046,-9.292029,"BRA",,"SIM",1100205,"Porto Velho","RO","Madeira","NÃO",
2731,-59.172101,-15.172855,"BRA",,"NÃO",5106752,"Pontes e Lacerda","MT","Madeira","NÃO",
1132,-63.072122,-7.534912,"BRA",,"NÃO",1301704,"Humaitá","AM","Madeira","NÃO",
2073,-60.44028,-15.161895,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
1124,-61.278234,-5.81118,"BRA",,"NÃO",1302702,"Manicoré","AM","Madeira","SIM","AM0015"
727,-62.276922,-10.699743,"BRA",,"NÃO",1100155,"Ouro Preto do Oeste","RO","Madeira","SIM","RO0073"
1845,-59.934206,-15.185999,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0348"
1129,-63.162406,-7.675477,"BRA",,"NÃO",1301704,"Humaitá","AM","Madeira","NÃO",
239,-60.135694,-12.57955,"BRA",,"NÃO",1100304,"Vilhena","RO","Madeira","SIM","RO0066"
2431,-58.034229,-5.758718,"BRA","FLORESTA NACIONAL DE URUPADI","SIM",1302900,"Maués","AM","Madeira","NÃO",
2402,-57.471514,-5.258559,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","SIM","PA0295"
1151,-59.079758,-3.888282,"BRA",,"NÃO",1303106,"Nova Olinda do Norte","AM","Madeira","NÃO",
710,-65.144737,-9.719714,"BRA",,"NÃO",1100205,"Porto Velho","RO","Madeira","SIM","RO0016"
50,-60.161297,-10.259925,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","NÃO",
1095,-59.839202,-7.172654,"BRA",,"NÃO",1300144,"Apuí","AM","Madeira","SIM","AM0023"
2382,-57.515761,-4.893018,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Madeira","NÃO",
904,-59.052157,-8.967408,"BRA","PARQUE ESTADUAL IGARAPÉS DO JURUENA","NÃO",5103254,"Colniza","MT","Madeira","NÃO",
393,-61.683436,-7.794873,"BRA",,"NÃO",1302702,"Manicoré","AM","Madeira","SIM","AM0041"
1212,-64.128642,-10.533378,"BRA",,"NÃO",1100338,"Nova Mamoré","RO","Madeira","NÃO",
2433,-58.028197,-5.69991,"BRA","FLORESTA NACIONAL DE URUPADI","SIM",1302900,"Maués","AM","Madeira","SIM","AM0109"
1207,-60.109853,-12.712727,"BRA",,"NÃO",1100304,"Vilhena","RO","Madeira","NÃO",
1122,-59.953652,-5.913415,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","NÃO",
1126,-60.053525,-6.474422,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","NÃO",
1139,-57.05784,-2.791817,"BRA",,"NÃO",1300508,"Barreirinha","AM","Madeira","NÃO",
529,-62.899853,-12.849775,"BRA","RESERVA EXTRATIVISTA PEDRAS NEGRAS","NÃO",1101492,"São Francisco do Guaporé","RO","Madeira","NÃO",
728,-63.035908,-11.762903,"BRA",,"NÃO",1101500,"Seringueiras","RO","Madeira","NÃO",
775,-61.138742,-10.037689,"BRA",,"NÃO",5103254,"Colniza","MT","Madeira","NÃO",
1842,-60.039206,-14.776854,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
717,-62.679573,-11.703035,"BRA",,"NÃO",1100320,"São Miguel do Guaporé","RO","Madeira","NÃO",
2838,-60.120218,-16.144285,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0094"
1110,-59.1262,-3.598342,"BRA",,"NÃO",1300300,"Autazes","AM","Madeira","NÃO",
2193,-60.632621,-11.685987,"BRA",,"SIM",1100189,"Pimenta Bueno","RO","Madeira","NÃO",
1121,-59.928008,-5.777805,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","SIM","AM0103"
1287,-56.583427,-3.117952,"BRA",,"NÃO",1503903,"Juruti","PA","Madeira","NÃO",
2834,-60.220704,-15.006671,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
2611,-60.081078,-14.459114,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","NÃO",
683,-65.229519,-10.8264,"BRA",,"NÃO",1100106,"Guajará-Mirim","RO","Madeira","SIM","RO0034"
678,-61.303027,-12.514402,"BRA",,"NÃO",1101450,"Parecis","RO","Madeira","SIM","RO0037"
2435,-57.776773,-5.020095,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1302900,"Maués","AM","Madeira","NÃO",
2429,-58.077285,-6.015974,"BRA","FLORESTA NACIONAL DE URUPADI","SIM",1302900,"Maués","AM","Madeira","SIM","AM0104"
1944,-60.105694,-15.357025,"BRA",,"NÃO",5105507,"Vila Bela da Santíssima Trindade","MT","Madeira","SIM","MT0655"
1123,-60.365001,-5.118037,"BRA",,"NÃO",1303304,"Novo Aripuanã","AM","Madeira","SIM","AM0050"
782,-58.982444,-10.309981,"BRA",,"NÃO",5101407,"Aripuanã","MT","Madeira","NÃO",
970,-58.730559,-5.324212,"BRA","FLORESTA NACIONAL DE PAU-ROSA","NÃO",1302900,"Maués","AM","Madeira","NÃO",
723,-62.460739,-10.359507,"BRA",,"NÃO",1100114,"Jaru","RO","Madeira","NÃO",
1225,-62.709096,-11.732246,"BRA",,"NÃO",1100320,"São Miguel do Guaporé","RO","Madeira","SIM","RO0033"
382,-48.107122,-3.162088,"BRA",,"NÃO",1503457,"Ipixuna do Pará","PA","Marajó","SIM","PA0147"
1240,-48.957949,-2.897849,"BRA",,"NÃO",1507953,"Tailândia","PA","Marajó","SIM","PA0047"
1039,-47.594335,-2.265343,"BRA",,"NÃO",1500958,"Aurora do Pará","PA","Marajó","SIM","PA0038"
25,-48.823337,-3.657258,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","NÃO",
1342,-49.381805,-3.456626,"BRA",,"NÃO",1501782,"Breu Branco","PA","Marajó","NÃO",
2197,-47.8938,-2.82073,"BRA",,"SIM",1503457,"Ipixuna do Pará","PA","Marajó","NÃO",
1238,-48.75655,-2.528847,"BRA",,"NÃO",1507953,"Tailândia","PA","Marajó","SIM","PA0107"
1036,-48.898533,-3.012552,"BRA",,"NÃO",1507953,"Tailândia","PA","Marajó","SIM","PA0141"
1693,-48.333406,-3.504888,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","SIM","PA0120"
1239,-48.629172,-1.971112,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","NÃO",
652,-49.183871,-4.037166,"BRA",,"NÃO",1503093,"Goianésia do Pará","PA","Marajó","SIM","PA0317"
1256,-47.527153,-2.042152,"BRA",,"NÃO",1504059,"Mãe do Rio","PA","Marajó","NÃO",
1254,-47.517097,-2.52332,"BRA",,"NÃO",1503457,"Ipixuna do Pará","PA","Marajó","NÃO",
1247,-48.23189,-2.855948,"BRA",,"NÃO",1508001,"Tomé-Açu","PA","Marajó","SIM","PA0121"
1696,-48.330076,-3.419538,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","SIM","PA0082"
24,-48.880085,-3.900296,"BRA",,"NÃO",1503093,"Goianésia do Pará","PA","Marajó","NÃO",
1669,-49.115196,-4.429725,"BRA",,"NÃO",1503804,"Jacundá","PA","Marajó","NÃO",
1276,-47.954118,-1.258899,"BRA",,"NÃO",1502400,"Castanhal","PA","Marajó","SIM","PA0164"
1237,-47.18431,-1.840453,"BRA",,"NÃO",1502301,"Capitão Poço","PA","Marajó","SIM","PA0065"
1339,-49.126058,-4.463956,"BRA",,"NÃO",1503804,"Jacundá","PA","Marajó","NÃO",
1037,-48.813394,-2.207635,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","SIM","PA0033"
1041,-49.389802,-3.001514,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","SIM","PA0345"
2199,-47.84668,-2.386947,"BRA",,"SIM",1503457,"Ipixuna do Pará","PA","Marajó","NÃO",
1679,-47.762675,-3.701654,"BRA",,"NÃO",1508126,"Ulianópolis","PA","Marajó","SIM","PA0079"
1249,-47.86308,-2.636951,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","NÃO",
1670,-48.770145,-4.24888,"BRA",,"NÃO",1506187,"Rondon do Pará","PA","Marajó","NÃO",
1538,-49.149395,-3.092747,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","NÃO",
1680,-48.167433,-3.758891,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","NÃO",
383,-48.071777,-3.168707,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","NÃO",
1667,-48.479236,-4.236463,"BRA",,"NÃO",1506187,"Rondon do Pará","PA","Marajó","NÃO",
1251,-48.165655,-2.86087,"BRA",,"NÃO",1508001,"Tomé-Açu","PA","Marajó","NÃO",
2203,-48.846168,-1.735683,"BRA",,"SIM",1500107,"Abaetetuba","PA","Marajó","NÃO",
1695,-48.543164,-3.15916,"BRA",,"NÃO",1507953,"Tailândia","PA","Marajó","NÃO",
1236,-48.64122,-2.118382,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","SIM","PA0118"
1043,-48.373691,-3.031785,"BRA",,"NÃO",1508001,"Tomé-Açu","PA","Marajó","NÃO",
1245,-49.33951,-3.227793,"BRA",,"NÃO",1504703,"Moju","PA","Marajó","NÃO",
1698,-48.300268,-3.068952,"BRA",,"NÃO",1508001,"Tomé-Açu","PA","Marajó","NÃO",
1252,-47.656058,-2.332423,"BRA",,"NÃO",1500958,"Aurora do Pará","PA","Marajó","SIM","PA0100"
1336,-48.241196,-2.424177,"BRA",,"NÃO",1508001,"Tomé-Açu","PA","Marajó","NÃO",
1694,-48.648393,-3.556867,"BRA",,"NÃO",1505502,"Paragominas","PA","Marajó","NÃO",
1611,-45.364681,-4.321694,"BRA",,"NÃO",2113009,"Vitorino Freire","MA","Mearim","SIM","MA0115"
1605,-44.325745,-4.690718,"BRA",,"NÃO",2102754,"Capinzal do Norte","MA","Mearim","NÃO",
1606,-45.247078,-4.795153,"BRA",,"NÃO",2105708,"Lago da Pedra","MA","Mearim","SIM","MA0143"
1024,-45.7806,-5.719751,"BRA",,"NÃO",2104800,"Grajaú","MA","Mearim","SIM","MA0015"
1614,-46.041254,-4.342212,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","NÃO",
359,-45.451161,-3.655055,"BRA",,"NÃO",2108504,"Pindaré-Mirim","MA","Mearim","NÃO",
1608,-46.939395,-4.956465,"BRA",,"NÃO",2100055,"Açailândia","MA","Mearim","NÃO",
578,-45.231903,-3.667976,"BRA","ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE","NÃO",2105153,"Igarapé do Meio","MA","Mearim","NÃO",
1026,-46.254525,-5.941194,"BRA",,"NÃO",2104800,"Grajaú","MA","Mearim","SIM","MA0046"
72,-46.264136,-3.969778,"BRA",,"NÃO",2102002,"Bom Jardim","MA","Mearim","NÃO",
2198,-45.344892,-3.653949,"BRA","ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE","SIM",2109908,"Santa Inês","MA","Mearim","SIM","MA0007"
1922,-44.873982,-4.666194,"BRA",,"NÃO",2105203,"Igarapé Grande","MA","Mearim","NÃO",
576,-45.028219,-3.094532,"BRA","ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE","NÃO",2106508,"Matinha","MA","Mearim","NÃO",
1920,-45.662252,-3.263735,"BRA",,"NÃO",2114007,"Zé Doca","MA","Mearim","NÃO",
1617,-46.062804,-5.454336,"BRA",,"NÃO",2104800,"Grajaú","MA","Mearim","SIM","MA0019"
1503,-45.924058,-4.166684,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","NÃO",
1603,-46.915328,-4.593978,"BRA",,"NÃO",2102036,"Bom Jesus das Selvas","MA","Mearim","NÃO",
1613,-46.225258,-4.319364,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","SIM","MA0037"
174,-46.117023,-5.806862,"BRA",,"NÃO",2104800,"Grajaú","MA","Mearim","NÃO",
1499,-45.786001,-3.911946,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","SIM","MA0050"
1411,-46.916844,-5.340362,"BRA",,"NÃO",2111763,"Senador La Rocque","MA","Mearim","NÃO",
1627,-47.072808,-5.2262,"BRA",,"NÃO",2105500,"João Lisboa","MA","Mearim","NÃO",
43,-46.295522,-4.763297,"BRA",,"NÃO",2102325,"Buriticupu","MA","Mearim","NÃO",
1630,-45.918116,-5.157734,"BRA",,"NÃO",2100956,"Arame","MA","Mearim","SIM","MA0021"
1925,-44.481493,-5.309596,"BRA",,"NÃO",2109106,"Presidente Dutra","MA","Mearim","NÃO",
2300,-46.165114,-5.774457,"BRA",,"SIM",2104800,"Grajaú","MA","Mearim","SIM","MA0027"
1029,-45.844721,-4.783985,"BRA",,"NÃO",2100956,"Arame","MA","Mearim","SIM","MA0045"
1620,-45.215348,-5.502096,"BRA",,"NÃO",2101608,"Barra do Corda","MA","Mearim","SIM","MA0006"
1602,-46.012823,-4.641613,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","NÃO",
1618,-46.001814,-5.28938,"BRA",,"NÃO",2100956,"Arame","MA","Mearim","SIM","MA0020"
1616,-46.516668,-4.412726,"BRA",,"NÃO",2102036,"Bom Jesus das Selvas","MA","Mearim","NÃO",
1607,-47.173756,-5.100184,"BRA",,"NÃO",2100055,"Açailândia","MA","Mearim","NÃO",
1923,-46.481851,-4.308561,"BRA",,"NÃO",2102325,"Buriticupu","MA","Mearim","NÃO",
1604,-46.259335,-4.722511,"BRA",,"NÃO",2102325,"Buriticupu","MA","Mearim","SIM","MA0108"
1610,-46.97527,-4.213834,"BRA",,"NÃO",2102002,"Bom Jardim","MA","Mearim","SIM","MA0029"
1640,-45.268325,-3.692328,"BRA",,"NÃO",2106904,"Monção","MA","Mearim","SIM","MA0110"
573,-44.84623,-3.452416,"BRA","ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE","NÃO",2112902,"Vitória do Mearim","MA","Mearim","NÃO",
1641,-46.256937,-3.425415,"BRA",,"NÃO",2104651,"Governador Newton Bello","MA","Mearim","NÃO",
1028,-46.261385,-4.50252,"BRA",,"NÃO",2102325,"Buriticupu","MA","Mearim","SIM","MA0081"
1703,-46.190829,-6.453628,"BRA",,"NÃO",2104099,"Formosa da Serra Negra","MA","Mearim","NÃO",
1609,-46.172212,-4.272291,"BRA",,"NÃO",2110005,"Santa Luzia","MA","Mearim","NÃO",
1612,-44.819863,-4.228003,"BRA",,"NÃO",2101202,"Bacabal","MA","Mearim","SIM","MA0005"
1027,-46.230451,-6.225086,"BRA",,"NÃO",2104800,"Grajaú","MA","Mearim","SIM","MA0122"
1707,-45.082655,-5.486908,"BRA",,"NÃO",2101608,"Barra do Corda","MA","Mearim","SIM","MA0013"
1615,-44.546046,-4.584094,"BRA",,"NÃO",2108207,"Pedreiras","MA","Mearim","SIM","MA0052"
1412,-46.921567,-5.307427,"BRA",,"NÃO",2111763,"Senador La Rocque","MA","Mearim","NÃO",
1030,-47.22109,-4.887626,"BRA",,"NÃO",2100055,"Açailândia","MA","Mearim","SIM","MA0120"
1133,-71.687378,-7.035384,"BRA",,"NÃO",1301803,"Ipixuna","AM","Juruá","SIM","AM0098"
1117,-66.897887,-4.871786,"BRA",,"NÃO",1301001,"Carauari","AM","Juruá","SIM","AM0007"
966,-72.253319,-9.057302,"BRA","RESERVA EXTRATIVISTA ALTO JURUÁ","NÃO",1200351,"Marechal Thaumaturgo","AC","Juruá","NÃO",
95,-70.340936,-8.141509,"BRA",,"NÃO",1200302,"Feijó","AC","Juruá","SIM","AC0003"
964,-72.718479,-9.398644,"BRA","RESERVA EXTRATIVISTA ALTO JURUÁ","NÃO",1200351,"Marechal Thaumaturgo","AC","Juruá","NÃO",
96,-71.946991,-9.189406,"BRA",,"NÃO",1200328,"Jordão","AC","Juruá","SIM","AC0009"
967,-72.779597,-8.959383,"BRA","RESERVA EXTRATIVISTA ALTO JURUÁ","NÃO",1200351,"Marechal Thaumaturgo","AC","Juruá","SIM","AC0010"
1157,-66.083197,-2.532292,"BRA",,"NÃO",1301605,"Fonte Boa","AM","Juruá","NÃO",
1219,-66.057301,-3.481853,"BRA",,"NÃO",1302207,"Juruá","AM","Juruá","SIM","AM0088"
668,-72.771064,-7.59989,"BRA",,"NÃO",1200203,"Cruzeiro do Sul","AC","Juruá","SIM","AC0002"
670,-72.745648,-8.276288,"BRA",,"NÃO",1200393,"Porto Walter","AC","Juruá","SIM","AC0008"
1116,-69.879193,-6.640517,"BRA",,"NÃO",1301407,"Eirunepé","AM","Juruá","SIM","AM0009"
353,-71.665329,-8.293624,"BRA",,"NÃO",1200609,"Tarauacá","AC","Juruá","NÃO",
1118,-68.257472,-6.415414,"BRA",,"NÃO",1301951,"Itamarati","AM","Juruá","SIM","AM0091"
65,-70.019631,-7.443361,"BRA",,"NÃO",1301506,"Envira","AM","Juruá","SIM","AM0039"
1159,-64.724131,-3.38294,"BRA",,"NÃO",1304203,"Tefé","AM","Juruá","SIM","AM0004"
671,-70.783205,-8.155312,"BRA",,"NÃO",1200609,"Tarauacá","AC","Juruá","SIM","AC0004"
1169,-71.650562,-9.233352,"BRA",,"NÃO",1200328,"Jordão","AC","Juruá","NÃO",
1155,-68.920921,-3.468973,"BRA",,"NÃO",1303908,"São Paulo de Olivença","AM","Jutaí","SIM","AM0016"
1595,-46.751186,-8.518432,"BRA",,"NÃO",2101400,"Balsas","MA","Alto Parnaíba","NÃO",
1584,-46.170597,-9.713835,"BRA",,"NÃO",2100501,"Alto Parnaíba","MA","Alto Parnaíba","NÃO",
1408,-46.075548,-8.876909,"BRA",,"NÃO",2100501,"Alto Parnaíba","MA","Alto Parnaíba","NÃO",
1405,-46.139386,-9.009494,"BRA",,"NÃO",2100501,"Alto Parnaíba","MA","Alto Parnaíba","SIM","MA0026"
1404,-45.955989,-9.085058,"BRA",,"NÃO",2100501,"Alto Parnaíba","MA","Alto Parnaíba","NÃO",
1704,-46.19105,-6.952034,"BRA",,"NÃO",2104107,"Fortaleza dos Nogueiras","MA","Alto Parnaíba","NÃO",
1592,-44.837144,-7.085048,"BRA",,"NÃO",2110807,"São Félix de Balsas","MA","Alto Parnaíba","NÃO",
