mun_codigo;mun_nome;set_cens_cod;ipvs_grupo;renda_media_dom;renda_media_per_capita
3544103;Rio Grande da Serra;354410305000025;3;1745,659259;507,8965517
3544103;Rio Grande da Serra;354410305000026;4;1788,424157;534,1266779
3544103;Rio Grande da Serra;354410305000027;4;1631,064865;461,7398623
3544103;Rio Grande da Serra;354410305000028;4;1134,754098;341,8271605
3544103;Rio Grande da Serra;354410305000029;4;1795,994118;498,8872549
3544103;Rio Grande da Serra;354410305000030;4;1631,454237;449,3734827
3544103;Rio Grande da Serra;354410305000031;4;1562,816609;447,6253717
3544103;Rio Grande da Serra;354410305000032;3;1551,377289;464,3925439
3544103;Rio Grande da Serra;354410305000033;5;1814,620991;541,2304348
3544103;Rio Grande da Serra;354410305000034;5;1367,026239;435,3667595
3544103;Rio Grande da Serra;354410305000035;5;1244,153005;340,328849
3544103;Rio Grande da Serra;354410305000036;5;1468,618644;456,6455863
3544103;Rio Grande da Serra;354410305000037;5;1413,779841;415,1051402
3544103;Rio Grande da Serra;354410305000038;4;1637,378378;491,5456389
3544103;Rio Grande da Serra;354410305000039;5;1667,343434;486,9233038
3544103;Rio Grande da Serra;354410305000040;2;1825,643599;553,6316894
3544103;Rio Grande da Serra;354410305000041;3;1647,436937;567,0248062
3544103;Rio Grande da Serra;354410305000042;5;1788,04712;547,3028846
3544103;Rio Grande da Serra;354410305000043;3;1588,617978;476,8532884
3544103;Rio Grande da Serra;354410305000044;4;1540,288344;529,6772152
3544103;Rio Grande da Serra;354410305000045;5;1689,19598;491,4473684
3544103;Rio Grande da Serra;354410305000046;4;1460,982759;417,4236453
3544103;Rio Grande da Serra;354410305000047;4;1404,888199;403,1853832
3544103;Rio Grande da Serra;354410305000048;5;1231,952756;363,855814
3544103;Rio Grande da Serra;354410305000049;4;1860,712707;519,7361111
3544103;Rio Grande da Serra;354410305000050;5;1255,871134;354,6419214
3544103;Rio Grande da Serra;354410305000051;4;938,1625;323,5043103
3544103;Rio Grande da Serra;354410305000052;5;1364,2;401,8413897
3544103;Rio Grande da Serra;354410305000053;4;1773,768908;500,186019
3544103;Rio Grande da Serra;354410305000054;5;1090,709459;327,4340771
3544103;Rio Grande da Serra;354410305000055;5;1260,042453;361,473613
3544202;Riol�ndia;354420205000001;4;1864,407534;554,9510703
3544202;Riol�ndia;354420205000002;4;2030,621723;713,3894737
3544202;Riol�ndia;354420205000003;5;1268,992337;391,9609467
3544202;Riol�ndia;354420205000004;4;1371,420886;409,2247403
3544202;Riol�ndia;354420205000005;4;1336,347079;391,2243461
3544202;Riol�ndia;354420205000006;2;2075,70229;743,9589603
3544202;Riol�ndia;354420205000007;2;2327,891509;811,6990132
3544202;Riol�ndia;354420205000008;4;1401,949735;443,4619247
3544202;Riol�ndia;354420205000009;5;1121,734043;333,6803797
3544202;Riol�ndia;354420205000010;4;1373,804781;413,4592326
3544202;Riol�ndia;354420205000011;0; ; 
3544202;Riol�ndia;354420205000012;2;1562,2;466,6311688
3544202;Riol�ndia;354420205000013;0; ; 
3544202;Riol�ndia;354420205000014;3;1589,148515;535,0133333
3544202;Riol�ndia;354420205000015;1;1846,258824;530,1756757
3544251;Rosana;354425105000001;4;1640,461078;515,9265537
3544251;Rosana;354425105000002;4;1855,966887;602,6903226
3544251;Rosana;354425105000003;4;1533,529703;503,695935
3544251;Rosana;354425105000004;4;1056,980769;312,8823529
3544251;Rosana;354425105000005;5;866,5229358;268,3267045
3544251;Rosana;354425105000006;4;1281,142857;413,9076923
3544251;Rosana;354425105000007;4;926,1558442;299,6386555
3544251;Rosana;354425105000008;4;954,3561644;313,8198198
3544251;Rosana;354425105000009;4;1198,71028;398,3291925
3544251;Rosana;354425105000010;4;1344,993243;452,4068182
3544251;Rosana;354425105000011;5;813,8647059;274,5178571
3544251;Rosana;354425105000012;0;578,75;173625
3544251;Rosana;354425105000013;2;2361,92;801,5565611
3544251;Rosana;354425105000014;3;3916,784038;1178,35452
3544251;Rosana;354425105000015;2;7203,905473;2331,698873
3544251;Rosana;354425105000016;2;2909,546729;980,5401575
3544251;Rosana;354425105000017;2;2305,783951;754,620202
3544251;Rosana;354425105000018;4;1385,733871;402,4145199
3544251;Rosana;354425105000019;3;2977,421053;1013,817204
3544251;Rosana;354425105000020;4;1478,946809;432,1896373
3544251;Rosana;354425105000021;4;1478,15;454,8153846
3544251;Rosana;354425105000022;2;2899,310078;946,8632911
3544251;Rosana;354425105000023;2;3339,686916;1165,893964
3544251;Rosana;354425105000024;2;2241,827586;752,2165289
3544251;Rosana;354425105000025;2;1907,691729;628,0272277
3544251;Rosana;354425105000026;2;1907,300518;572,4867807
3544251;Rosana;354425105000027;5;1284,748718;381,8993902
3544251;Rosana;354425105000028;0;1319,146341;365,4391892
3544251;Rosana;354425105000029;7;974,864486;288,549101
3544251;Rosana;354425105000030;0;1345,410256;430,0901639
3544251;Rosana;354425105000031;7;941,3628692;242,7671382
3544251;Rosana;354425105000032;7;862,4175258;232,6968011
3544251;Rosana;354425105000033;7;1154,868132;317,5015106
3544251;Rosana;354425105000034;7;753,1320755;249475
3544251;Rosana;354425105000035;7;990,5121951;305,3458647
3544251;Rosana;354425105000036;0;1026,086957;334,751773
3544251;Rosana;354425105000037;0;952,8809524;325,3739837
3544251;Rosana;354425105000038;0;1020,28;344,6891892
3544251;Rosana;354425105000039;0;709,4482759;244,9285714
3544251;Rosana;354425105000040;0; ; 
3544251;Rosana;354425105000041;2;2149,359184;661,548995
3544251;Rosana;354425105000042;5;1526,846154;462,5009709
3544251;Rosana;354425105000044;0; ; 
3544301;Roseira;354430105000001;4;1867,188119;599,9554613
3544301;Roseira;354430105000002;4;1701,09009;577,4342508
3544301;Roseira;354430105000003;5;1220,134021;337,6690442
3544301;Roseira;354430105000004;5;1681,097264;473,1231822
3544301;Roseira;354430105000005;4;1575,69382;499,0631673
3544301;Roseira;354430105000006;4;1802,558824;530,6233766
3544301;Roseira;354430105000007;2;3081,589286;930,2911051
3544301;Roseira;354430105000008;3;2409984;756,9045226
3544301;Roseira;354430105000009;4;1224,636964;313,1350211
3544301;Roseira;354430105000010;7;1181,321429;367,5222222
3544301;Roseira;354430105000011;0;961,2222222;262,1515152
3544301;Roseira;354430105000012;0;887,6666667;254,4267516
3544301;Roseira;354430105000013;2;2446,546875;757,6403226
3544400;Rubi�cea;354440005000001;4;1757,968182;561,3251089
3544400;Rubi�cea;354440005000002;4;1497,334532;476,2688787
3544400;Rubi�cea;354440005000003;0;2971,697674;788,7839506
3544400;Rubi�cea;354440005000004;0;2461,171429;878,9897959
3544400;Rubi�cea;354440005000005;0;2845,233333;805,254717
3544400;Rubi�cea;354440005000006;0;2742,903226;914,3010753
3544400;Rubi�cea;354440005000007;3;1539,441048;498,6308345
3544509;Rubin�ia;354450905000001;4;1610,284404;569,2572973
3544509;Rubin�ia;354450905000002;2;1637,411321;541,0399002
3544509;Rubin�ia;354450905000003;0; ; 
3544509;Rubin�ia;354450905000004;0; ; 
3544509;Rubin�ia;354450905000005;0;1082;676,25
3544509;Rubin�ia;354450905000006;0;2003,347826;959,9375
3544509;Rubin�ia;354450905000007;0; ; 
3544509;Rubin�ia;354450905000008;0;1280,772727;503,1607143
3544509;Rubin�ia;354450905000009;0;1359,882353;563,8536585
3544509;Rubin�ia;354450905000010;0;1551,772727;502,0441176
3544509;Rubin�ia;354450905000011;0;1558;599,2307692
3544509;Rubin�ia;354450905000012;0;2366,727273;1001,307692
3544509;Rubin�ia;354450905000013;0;1808;602,6666667
3544509;Rubin�ia;354450905000014;2;1720,906475;607,1218274
3544509;Rubin�ia;354450905000016;0; ; 
3544509;Rubin�ia;354450910000001;4;1317,345133;455,2293578
3544509;Rubin�ia;354450910000002;0;1410,424242;427,0091743
3544608;Sabino;354460805000001;2;1993,375566;737,9162479
3544608;Sabino;354460805000002;2;2232,170455;721,2888617
3544608;Sabino;354460805000003;4;1396,615894;463,4923077
3544608;Sabino;354460805000004;4;1604,602362;593,2590975
3544608;Sabino;354460805000005;4;1661,996324;509,6538895
3544608;Sabino;354460805000006;4;1476,65109;453,5933014
3544608;Sabino;354460805000007;0; ; 
3544608;Sabino;354460805000008;0;2297;865,5362319
3544608;Sabino;354460805000009;2;1756,566667;612,755814
3544608;Sabino;354460805000010;0;1476,204082;498,8551724
3544608;Sabino;354460805000011;0;3647,439024;1215,813008
3544608;Sabino;354460805000012;2;1826,38806;608,7960199
3544608;Sabino;354460805000014;0; ; 
3544707;Sagres;354470705000001;4;1609,312741;497,9832736
3544707;Sagres;354470705000002;4;2036,612245;672,7685393
3544707;Sagres;354470705000003;2;1652,693548;545,037234
3544707;Sagres;354470705000004;2;1497,36;499,12
3544707;Sagres;354470705000005;0;869,483871;317,1058824
3544707;Sagres;354470705000006;7;1247,745098;427,0805369
3544707;Sagres;354470705000007;4;1167,155172;380,3089888
3544806;Sales;354480605000001;2;2175,407767;755,2820225
3544806;Sales;354480605000002;4;1792,856021;590,9154443
3544806;Sales;354480605000003;4;1571,306991;530,2153846
3544806;Sales;354480605000004;4;2148,180392;740,2513514
3544806;Sales;354480605000005;4;1613,703125;567,456044
3544806;Sales;354480605000006;0;2168,941176;752,4897959
3544806;Sales;354480605000007;0;1404,068966;522,025641
3544806;Sales;354480605000008;0; ; 
3544806;Sales;354480605000009;0;1217,272727;478,2142857
3544806;Sales;354480605000010;0; ; 
3544806;Sales;354480605000011;0;2765125;1382,5625
3544806;Sales;354480605000012;0; ; 
3544806;Sales;354480605000013;0; ; 
3544806;Sales;354480605000014;7;1413,21519;455,6897959
3544806;Sales;354480605000015;2;1621,063158;515,0535117
3544806;Sales;354480605000016;5;1217,965517;382,1437403
3544806;Sales;354480605000017;0;2279,153846;630,4042553
3544806;Sales;354480605000018;0;828,8888889;324,3478261
3544806;Sales;354480605000020;0; ; 
3544905;Sales Oliveira;354490505000001;2;1796,585526;545,0718563
3544905;Sales Oliveira;354490505000002;2;2553,66881;838,6388596
3544905;Sales Oliveira;354490505000003;2;2592,425676;778,2535497
3544905;Sales Oliveira;354490505000004;2;2364,490022;700,1871307
3544905;Sales Oliveira;354490505000005;2;2868,372483;881,2113402
3544905;Sales Oliveira;354490505000006;2;1844,492063;609,0303983
3544905;Sales Oliveira;354490505000007;2;2967,930556;1044,943765
3544905;Sales Oliveira;354490505000008;2;2654,190476;824,0042239
3544905;Sales Oliveira;354490505000009;0; ; 
3544905;Sales Oliveira;354490505000010;2;2083,608696;616,3729904
3544905;Sales Oliveira;354490505000011;0; ; 
3544905;Sales Oliveira;354490505000012;0;2413,23913;627,1694915
3544905;Sales Oliveira;354490505000013;2;1192,555556;367,9885714
3544905;Sales Oliveira;354490505000014;2;1812,349206;490,0343348
3544905;Sales Oliveira;354490505000015;4;1539,197842;424,0802775
3544905;Sales Oliveira;354490505000016;2;2158,865385;681,4021244
3544905;Sales Oliveira;354490505000017;2;2203,947368;679,788961
3545001;Sales�polis;354500105000001;2;2373,892086;737,3653631
3545001;Sales�polis;354500105000002;2;2252,653199;674,4334677
3545001;Sales�polis;354500105000003;3;2123,201373;623,1289456
3545001;Sales�polis;354500105000004;4;1752,895349;518,0378007
3545001;Sales�polis;354500105000005;4;1810,396667;564,5727651
3545001;Sales�polis;354500105000006;5;1723,214286;525,0906892
3545001;Sales�polis;354500105000007;4;1889,327586;578,9184906
3545001;Sales�polis;354500105000008;4;1375,519298;376,2216891
3545001;Sales�polis;354500105000009;3;1244,077273;354,0711514
3545001;Sales�polis;354500105000010;7;1346,196262;396,2668501
3545001;Sales�polis;354500105000011;7;1498,748148;449,6244444
3545001;Sales�polis;354500105000012;0; ; 
3545001;Sales�polis;354500105000013;7;1014,479167;340,5244755
3545001;Sales�polis;354500105000014;7;1385,535714;443,3714286
3545001;Sales�polis;354500105000015;0; ; 
3545001;Sales�polis;354500105000017;3;1403,393651;407,0616943
3545001;Sales�polis;354500105000018;7;1200,803279;362,6188119
3545001;Sales�polis;354500110000001;4;1829,469925;571,1725352
3545001;Sales�polis;354500110000002;4;1405,663158;410,8861538
3545001;Sales�polis;354500110000003;2;1734,048485;523,0676417
3545001;Sales�polis;354500110000004;7;1228,613793;404,8840909
3545001;Sales�polis;354500110000005;2;1927,891192;564,6176024
3545100;Salmour�o;354510005000001;4;1788,39;627,5052632
3545100;Salmour�o;354510005000002;4;1808,426117;597,3348468
3545100;Salmour�o;354510005000003;5;1342,207792;410,1190476
3545100;Salmour�o;354510005000004;4;1127,284211;370,5605536
3545100;Salmour�o;354510005000005;0;1205;401,6666667
3545100;Salmour�o;354510005000006;0;1260,166667;521,4482759
3545100;Salmour�o;354510005000007;0; ; 
3545100;Salmour�o;354510005000008;0;1481,478261;457,3691275
3545100;Salmour�o;354510005000009;0;1377,432432;447,0614035
3545100;Salmour�o;354510005000010;3;1147,090909;399,3037975
3545100;Salmour�o;354510005000011;0;1929,28125;643,09375
3545100;Salmour�o;354510005000012;4;1103,603604;362,962963
3545100;Salmour�o;354510005000013;5;1064,932432;321,6530612
3545100;Salmour�o;354510005000014;0; ; 
3545159;Saltinho;354515905000001;2;2680,779923;859,3094059
3545159;Saltinho;354515905000002;2;2661,611872;883,1712121
3545159;Saltinho;354515905000003;2;3589,517241;1057,5791
3545159;Saltinho;354515905000004;2;2831,23053;881,4985451
3545159;Saltinho;354515905000005;2;2724,167857;856,0796857
3545159;Saltinho;354515905000006;2;2399,422222;750,5640516
3545159;Saltinho;354515905000007;2;2577,383085;794,5613497
3545159;Saltinho;354515905000008;2;2347,245283;633,4215886
3545159;Saltinho;354515905000009;2;1895,111111;556,173913
3545159;Saltinho;354515905000010;0;2964,270833;929,9673203
3545209;Salto;354520905000001;2;2732,850649;1205,899713
3545209;Salto;354520905000002;2;2662,3;1006,367698
3545209;Salto;354520905000003;2;2695,318182;1200,34413
3545209;Salto;354520905000004;2;3392,269565;1331,43686
3545209;Salto;354520905000005;2;3003,706625;1227,029639
3545209;Salto;354520905000006;2;3109,120567;1252,531429
3545209;Salto;354520905000007;2;2828,838951;979,6368353
3545209;Salto;354520905000008;2;2477,306569;799,5076561
3545209;Salto;354520905000009;4;1394,496599;444,6659436
3545209;Salto;354520905000010;2;2073,644509;620,6583045
3545209;Salto;354520905000011;2;2692,019231;1106,600791
3545209;Salto;354520905000012;2;3181,045113;1212,260745
3545209;Salto;354520905000013;2;2508,967033;1005,797357
3545209;Salto;354520905000014;2;3380,012195;1307,363208
3545209;Salto;354520905000015;2;3193,877698;1247,047753
3545209;Salto;354520905000016;2;2664,517857;922,2064277
3545209;Salto;354520905000017;2;2791,1875;1003,573034
3545209;Salto;354520905000018;2;2337,427027;929,944086
3545209;Salto;354520905000019;1;6383,582888;2392,244489
3545209;Salto;354520905000020;2;2991,196653;977,9699042
3545209;Salto;354520905000021;4;2351,746479;738,0066298
3545209;Salto;354520905000022;2;2302,440678;757,4944238
3545209;Salto;354520905000023;2;2796,175355;945,5016026
3545209;Salto;354520905000024;2;4262,832877;1394,206093
3545209;Salto;354520905000025;3;5044,486804;1548,307831
3545209;Salto;354520905000026;3;3296,033058;989,6277916
3545209;Salto;354520905000027;2;3083,940299;1059,610256
3545209;Salto;354520905000028;2;2754,930502;879,811344
3545209;Salto;354520905000029;2;2783,835821;992,1117021
3545209;Salto;354520905000030;2;2679,973262;980,7338552
3545209;Salto;354520905000031;2;2773,572464;983,940874
3545209;Salto;354520905000032;2;3091,581921;1108,834853
3545209;Salto;354520905000033;3;2270,148438;748,9149485
3545209;Salto;354520905000034;0;1886,387755;612,1390728
3545209;Salto;354520905000035;2;2330625;697,2926829
3545209;Salto;354520905000036;2;2898,233607;949,2201342
3545209;Salto;354520905000037;2;2686,560784;786,5361653
3545209;Salto;354520905000038;2;2225,448276;646,9974937
3545209;Salto;354520905000039;3;1704,054726;542,8129952
3545209;Salto;354520905000040;4;2219,692308;693,3363844
3545209;Salto;354520905000041;3;2499,609375;788,0541872
3545209;Salto;354520905000042;2;2739,979532;781,5454545
3545209;Salto;354520905000043;4;2043,297143;582,3729642
3545209;Salto;354520905000044;3;1839,865079;557,2668269
3545209;Salto;354520905000045;3;3753,27673;1180,555885
3545209;Salto;354520905000046;3;1861,961131;530,9168766
3545209;Salto;354520905000047;3;2511,986486;741,3240279
3545209;Salto;354520905000048;2;1933,564885;591,1248541
3545209;Salto;354520905000049;3;3088,512545;843,9715965
3545209;Salto;354520905000050;2;2029,732394;604,4924497
3545209;Salto;354520905000051;0; ; 
3545209;Salto;354520905000052;2;2088,59276;606,542707
3545209;Salto;354520905000053;2;2446,023256;748,6049822
3545209;Salto;354520905000054;3;1979,759358;609,9093904
3545209;Salto;354520905000055;3;1866,324895;572,9520725
3545209;Salto;354520905000056;4;1743,052419;477,6541436
3545209;Salto;354520905000057;3;2152,194313;640,4978843
3545209;Salto;354520905000058;3;2114,815534;636,9181287
3545209;Salto;354520905000059;3;1918,64135;503,0066372
3545209;Salto;354520905000060;5;1366,497006;384,8313659
3545209;Salto;354520905000061;3;1967,323383;607,422427
3545209;Salto;354520905000062;4;2001,525692;489,2618357
3545209;Salto;354520905000063;2;2680,680851;778,2621826
3545209;Salto;354520905000064;2;1936,477733;532,6391982
3545209;Salto;354520905000065;4;2052,167315;531,6602823
3545209;Salto;354520905000066;4;1611,823362;454,7829582
3545209;Salto;354520905000067;2;1623,18232;466,3428571
3545209;Salto;354520905000068;4;1716,170543;470,533475
3545209;Salto;354520905000069;5;1762,927602;491,9280303
3545209;Salto;354520905000070;2;2072,707424;574,6368039
3545209;Salto;354520905000071;3;2782,682796;828,1264
3545209;Salto;354520905000072;3;2107,826873;621,7446646
3545209;Salto;354520905000073;2;2561,28882;866,3182773
3545209;Salto;354520905000074;3;2735,700935;871,1904762
3545209;Salto;354520905000075;3;1891,965174;552,7398256
3545209;Salto;354520905000076;1;3234,455882;1116,461929
3545209;Salto;354520905000077;3;2008,722222;565,5843575
3545209;Salto;354520905000078;2;1977,153285;534,7877591
3545209;Salto;354520905000079;2;4627,224422;1439,475359
3545209;Salto;354520905000080;2;3121,489247;923,0476948
3545209;Salto;354520905000081;2;2639,581395;792,7962747
3545209;Salto;354520905000082;2;2706,379147;773,7750678
3545209;Salto;354520905000083;4;1967,934524;569,5314384
3545209;Salto;354520905000084;3;2002,440329;588,3833132
3545209;Salto;354520905000085;3;1940,448387;554,9252768
3545209;Salto;354520905000086;3;2086,537092;615,7294221
3545209;Salto;354520905000087;2;2289,603239;683,0096618
3545209;Salto;354520905000088;3;2095,221649;590,8037791
3545209;Salto;354520905000089;3;2141,564955;684,8869565
3545209;Salto;354520905000090;2;2180,953608;685,7455429
3545209;Salto;354520905000091;4;1839,563953;517,4243663
3545209;Salto;354520905000092;3;1952,804665;553,5636364
3545209;Salto;354520905000093;2;1906,978541;573,323871
3545209;Salto;354520905000094;5;1487,843648;434,1901141
3545209;Salto;354520905000095;5;1399,830508;390,4964539
3545209;Salto;354520905000096;2;4664,212121;1659,504043
3545209;Salto;354520905000097;0;1407,5;479,1489362
3545209;Salto;354520905000098;0;1503,571429;350,8333333
3545209;Salto;354520905000099;2;4233,634361;1390,788712
3545209;Salto;354520905000100;4;2026,335165;649,2834507
3545209;Salto;354520905000101;2;5401,635739;1786,222727
3545209;Salto;354520905000102;3;4949,591928;1511,99863
3545209;Salto;354520905000103;3;2496,088123;801,3271833
3545209;Salto;354520905000104;4;2159,823864;497,5510471
3545209;Salto;354520905000105;3;2135,76087;631,8006431
3545209;Salto;354520905000106;4;1688,462555;455,2030879
3545209;Salto;354520905000107;1;9787,42268;3033,162939
3545209;Salto;354520905000108;2;2039,061576;567,0267123
3545209;Salto;354520905000109;5;1599,804094;440,1713596
3545209;Salto;354520905000110;2;1962,41048;600,7914439
3545209;Salto;354520905000111;3;2854,850144;856,2082973
3545209;Salto;354520905000112;3;2197,789203;676,912114
3545209;Salto;354520905000113;3;2077,876676;603,1501946
3545209;Salto;354520905000114;2;2104,438914;620108
3545209;Salto;354520905000115;2;3186,818627;970,3149254
3545209;Salto;354520905000116;3;2540,847273;686,3781925
3545209;Salto;354520905000117;3;3056,809524;1040,967568
3545209;Salto;354520905000118;2;2684,732673;759,5462185
3545209;Salto;354520905000119;0;3985;1743,4375
3545209;Salto;354520905000120;0; ; 
3545209;Salto;354520905000121;0;1013,894737;263,890411
3545209;Salto;354520905000122;0; ; 
3545209;Salto;354520905000123;0;1527,222222;482,2807018
3545209;Salto;354520905000124;1;3347,647059;871,0714286
3545209;Salto;354520905000125;3;1815,953846;517,7061404
3545209;Salto;354520905000126;0;2323,551724;660,6176471
3545209;Salto;354520905000127;0;1229,1;307275
3545209;Salto;354520905000128;3;2297,443709;663,3154876
3545209;Salto;354520905000129;2;3665,189055;1133,389231
3545209;Salto;354520905000130;2;2425,043062;773,7923664
3545209;Salto;354520905000131;3;2282,079812;655,0983827
3545209;Salto;354520905000132;3;2171,051724;572,88899
3545209;Salto;354520905000133;2;2381,618375;730,2253521
3545209;Salto;354520905000134;3;2436,613333;774,3474576
3545209;Salto;354520905000135;3;1862,958525;541,9061662
3545209;Salto;354520905000136;2;1993,445313;598,2672919
3545209;Salto;354520905000137;3;2083,665049;563,3005249
3545209;Salto;354520905000138;3;4508,598958;1414,462418
3545209;Salto;354520905000139;3;2305,55;720,484375
3545209;Salto;354520905000140;3;1724,744186;518,6293706
3545209;Salto;354520905000141;3;1634,644828;457,5743243
3545209;Salto;354520905000142;3;1584,365714;425,2515337
3545209;Salto;354520905000143;3;1756,95641;489,4378571
3545308;Salto de Pirapora;354530805000001;2;2202,806452;775,9886364
3545308;Salto de Pirapora;354530805000002;2;2843,292181;841,5590743
3545308;Salto de Pirapora;354530805000003;2;3582525;1069,410448
3545308;Salto de Pirapora;354530805000004;3;2081,168317;574,8350046
3545308;Salto de Pirapora;354530805000005;2;2891,712121;872,8033537
3545308;Salto de Pirapora;354530805000006;2;2017,54661;643,4337838
3545308;Salto de Pirapora;354530805000007;2;2249,786517;700,1083916
3545308;Salto de Pirapora;354530805000008;2;2070,011765;609,5300231
3545308;Salto de Pirapora;354530805000009;4;1581,344051;430,6462347
3545308;Salto de Pirapora;354530805000010;4;2161,208481;580,2865275
3545308;Salto de Pirapora;354530805000011;4;1584,805687;430,3655084
3545308;Salto de Pirapora;354530805000012;4;1825,3;550,9668939
3545308;Salto de Pirapora;354530805000013;2;2402,567227;684,8035928
3545308;Salto de Pirapora;354530805000014;3;1948,659459;583,3365696
3545308;Salto de Pirapora;354530805000015;3;2175,272388;623,5005348
3545308;Salto de Pirapora;354530805000016;2;1925,380567;552,3449477
3545308;Salto de Pirapora;354530805000017;4;1608,671533;432,9823183
3545308;Salto de Pirapora;354530805000018;4;1863,01992;550,786808
3545308;Salto de Pirapora;354530805000019;4;2004,352436;530,7427921
3545308;Salto de Pirapora;354530805000020;4;1649,646429;459,6029851
3545308;Salto de Pirapora;354530805000021;4;1661,747212;441,2734452
3545308;Salto de Pirapora;354530805000022;4;1303,418033;332,6715481
3545308;Salto de Pirapora;354530805000023;5;1737,021505;569,8165785
3545308;Salto de Pirapora;354530805000024;4;1995,45977;598,637931
3545308;Salto de Pirapora;354530805000025;4;1676,913265;477,0319303
3545308;Salto de Pirapora;354530805000026;4;1553,311475;429,5194923
3545308;Salto de Pirapora;354530805000027;3;1561,188755;453,6009335
3545308;Salto de Pirapora;354530805000028;2;2999,744526;992,6690821
3545308;Salto de Pirapora;354530805000029;4;1573,8;479,5171875
3545308;Salto de Pirapora;354530805000030;5;1362,071429;379,400519
3545308;Salto de Pirapora;354530805000031;5;1356,640845;365,2
3545308;Salto de Pirapora;354530805000032;2;3508,344595;1028,188119
3545308;Salto de Pirapora;354530805000033;2;2093,84058;670,4176334
3545308;Salto de Pirapora;354530805000034;2;1550,653543;457,9837209
3545308;Salto de Pirapora;354530805000035;2;1979,536842;559,6904762
3545308;Salto de Pirapora;354530805000036;2;1951,773333;567,375969
3545308;Salto de Pirapora;354530805000037;2;1449,218391;423,805042
3545308;Salto de Pirapora;354530805000038;2;1749,360465;476,0917722
3545308;Salto de Pirapora;354530805000039;7;1302,287356;356,2861635
3545308;Salto de Pirapora;354530805000040;2;1570,14433;460,1329305
3545308;Salto de Pirapora;354530805000041;2;1349,764706;440,4222649
3545308;Salto de Pirapora;354530805000042;2;1425,214286;410,7970588
3545308;Salto de Pirapora;354530805000043;2;1678,858696;627,8658537
3545308;Salto de Pirapora;354530805000044;2;1289,626866;515,8507463
3545308;Salto de Pirapora;354530805000045;7;1452,75641;427,6037736
3545308;Salto de Pirapora;354530805000046;7;1335,172727;402,3808219
3545308;Salto de Pirapora;354530805000047;2;1405,876543;560,9655172
3545308;Salto de Pirapora;354530805000048;2;1732,926829;667,1361502
3545308;Salto de Pirapora;354530805000049;2;1732,518072;619,8232759
3545308;Salto de Pirapora;354530805000050;2;1543,586667;578845
3545308;Salto de Pirapora;354530805000051;2;1275,346535;383,3630952
3545308;Salto de Pirapora;354530805000052;2;1660,483871;530,6701031
3545308;Salto de Pirapora;354530805000053;0;1956,111111;574,076087
3545308;Salto de Pirapora;354530805000054;1;2145,075188;633,9888889
3545308;Salto de Pirapora;354530805000055;0;1495,555556;412,0408163
3545308;Salto de Pirapora;354530805000056;0; ; 
3545308;Salto de Pirapora;354530805000057;0; ; 
3545308;Salto de Pirapora;354530805000058;7;953,1746032;255,5319149
3545308;Salto de Pirapora;354530805000059;4;1178,314815;322,1721519
3545308;Salto de Pirapora;354530805000060;4;1465,670659;524,1263383
3545308;Salto de Pirapora;354530805000061;3;1704,67027;482,2079511
3545308;Salto de Pirapora;354530805000062;4;1468,428571;403,9781659
3545308;Salto de Pirapora;354530805000063;0;5039,030303;1911,356322
3545407;Salto Grande;354540705000001;4;1409,028302;475,6592357
3545407;Salto Grande;354540705000002;2;2032,559184;770,8622291
3545407;Salto Grande;354540705000003;4;1343,366071;450,4700599
3545407;Salto Grande;354540705000004;4;1257,143939;408,2238622
3545407;Salto Grande;354540705000005;4;899,1435644;286,0267717
3545407;Salto Grande;354540705000006;4;975,5597826;317,7044248
3545407;Salto Grande;354540705000007;4;1018,996078;311,937575
3545407;Salto Grande;354540705000008;4;1373,255814;431,0218978
3545407;Salto Grande;354540705000009;2;2288,06422;835,5075377
3545407;Salto Grande;354540705000010;2;2508,978571;949,3432432
3545407;Salto Grande;354540705000011;0; ; 
3545407;Salto Grande;354540705000012;2;1547,4;515,8
3545407;Salto Grande;354540705000013;0; ; 
3545407;Salto Grande;354540705000014;3;1462,113402;456,0289389
3545407;Salto Grande;354540705000015;7;2069,243243;598,140625
3545407;Salto Grande;354540705000016;4;1356,079602;458,8754209
3545407;Salto Grande;354540705000017;5;1110,180851;326,6259781
3545506;Sandovalina;354550605000001;5;1195,242798;349,511432
3545506;Sandovalina;354550605000002;4;1823,305638;563,2025665
3545506;Sandovalina;354550605000003;5;1876,564767;566,7871674
3545506;Sandovalina;354550605000004;0; ; 
3545506;Sandovalina;354550605000005;2;1364,56682;418,2358757
3545506;Sandovalina;354550605000007;0; ; 
3545605;Santa Ad�lia;354560505000001;2;4033,970588;1416,054572
3545605;Santa Ad�lia;354560505000002;2;2009,373057;675,6254355
3545605;Santa Ad�lia;354560505000003;3;2090,552727;666,9396752
3545605;Santa Ad�lia;354560505000004;4;2133,885496;706,7989886
3545605;Santa Ad�lia;354560505000005;4;1809,431535;568,5436767
3545605;Santa Ad�lia;354560505000006;4;1779,74026;510,0744417
3545605;Santa Ad�lia;354560505000007;4;1730,66129;505,540636
3545605;Santa Ad�lia;354560505000008;4;1908,969849;548,966763
3545605;Santa Ad�lia;354560505000009;2;2126,555804;723,3842065
3545605;Santa Ad�lia;354560505000010;2;3030,006329;986,0782698
3545605;Santa Ad�lia;354560505000011;2;2321,331081;798,9697674
